date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:08	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:47%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/vimeo.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/vimeo.4e.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:10	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:48%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/dribbble.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/dribbble.4f.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:11	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:50%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/rss.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/rss.50.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:12	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:51%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/skype.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/skype.51.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:13	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:52%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/pinterest.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/pinterest.52.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:14	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:53%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/google-plus.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/google-plus.53.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:15	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:54%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/tumblr.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/tumblr.54.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:17	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:55%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/youtube.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/youtube.55.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:18	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:56%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/linked-in.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/linked-in.56.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:19	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:57%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/behance.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/behance.57.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:20	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:06:59%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/instagram.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/instagram.58.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:21	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:07:00%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/vimeo-header.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/vimeo-header.59.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:22	57832/57832	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202014%2006:07:01%20GMT	http://cardaxpharma.com/wp-content/themes/salient/img/icons/social/behance-header.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/social/behance-header.5a.delayed	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:22	1340/1340	---M--	200	added ('OK')	image/png	etag:%222445d3-53c-4f7fc18c3ac69%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/quote.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/quote.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:23	1443/1443	---M--	200	added ('OK')	image/png	etag:%222445c6-5a3-4f7fc18a94f00%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/link.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/link.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:23	1162/1162	---M--	200	added ('OK')	image/png	etag:%222445dd-48a-4f7fc18dae2c2%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/status.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/status.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:24	1127/1127	---M--	200	added ('OK')	image/png	etag:%222445b8-467-4f7fc188a6c2a%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/aside.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/aside.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:24	1776/1776	---M--	200	added ('OK')	image/png	etag:%222445d5-6f0-4f7fc18c7b784%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/quote@2x.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/quote@2x.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:24	2078/2078	---M--	200	added ('OK')	image/png	etag:%222445c7-81e-4f7fc18ab0048%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/link@2x.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/link@2x.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:25	1345/1345	---M--	200	added ('OK')	image/png	etag:%222445de-541-4f7fc18db8a20%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/status@2x.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/status@2x.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:25	1128/1128	---M--	200	added ('OK')	image/png	etag:%222445b9-468-4f7fc188a693c%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/aside@2x.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/aside@2x.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:25	1189/1189	---M--	200	added ('OK')	image/png	etag:%222445d0-4a5-4f7fc18bf7a36%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/portfolio-arrows.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/portfolio-arrows.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:26	1467/1467	---M--	200	added ('OK')	image/png	etag:%222445d1-5bb-4f7fc18c367bb%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:26	1125/1125	---M--	200	added ('OK')	image/jpeg	etag:%222445be-465-4f7fc1897fad4%22	http://cardaxpharma.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:26	7696/7696	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22244598-1e10-4f7fc1507980b%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/icomoon.eot	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/icomoon.eot	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:27	7696/7696	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22244598-1e10-4f7fc1507980b%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/icomoon.eot?	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/icomoond41d.eot	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:27	5620/5620	---M--	200	added ('OK')	text/plain	etag:%2224459c-15f4-4f7fc15131830%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/icomoon.woff	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/icomoon.woff	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:28	7532/7532	---M--	200	added ('OK')	text/plain	etag:%2224459b-1d6c-4f7fc150d3d35%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/icomoon.ttf	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/icomoon.ttf	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:28	19236/19236	---M-Z	200	added ('OK')	image/svg+xml	etag:%22244599-4b24-4f7fc150e987d%22	http://cardaxpharma.com/wp-content/themes/salient/css/fonts/icomoon.svg	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/css/fonts/icomoon.svg	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:28	223/223	---M--	200	added ('OK')	image/png	etag:%222c2d9a-df-4f7fc213c8eca%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/toggle_open.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/toggle_open.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:29	168/168	---M--	200	added ('OK')	image/png	etag:%222c2d90-a8-4f7fc213b3324%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/toggle_close.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/toggle_close.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:29	712/712	---M--	200	added ('OK')	image/png	etag:%2281e6d-2c8-4f7fc22a40e08%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/address-book.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/address-book.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:29	841/841	---M--	200	added ('OK')	image/png	etag:%2281e6e-349-4f7fc22a4295f%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/alarm-clock.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/alarm-clock.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:30	694/694	---M--	200	added ('OK')	image/png	etag:%2281e6f-2b6-4f7fc22a89234%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/anchor.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/anchor.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:30	544/544	---M--	200	added ('OK')	image/png	etag:%2281e73-220-4f7fc22a8c023%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/application-image.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/application-image.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:31	590/590	---M--	200	added ('OK')	image/png	etag:%2281e75-24e-4f7fc22ad0eb9%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/arrow.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/arrow.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:31	682/682	---M--	200	added ('OK')	image/png	etag:%2281e76-2aa-4f7fc22ad31e0%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/asterisk.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/asterisk.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:31	705/705	---M--	200	added ('OK')	image/png	etag:%2281e77-2c1-4f7fc22b14d91%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/auction-hammer.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/auction-hammer.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:32	674/674	---M--	200	added ('OK')	image/png	etag:%2281e82-2a2-4f7fc22b9e3df%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/balloon.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/balloon.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:32	717/717	---M--	200	added ('OK')	image/png	etag:%2281e78-2cd-4f7fc22b1e32d%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/balloon-buzz.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/balloon-buzz.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:33	691/691	---M--	200	added ('OK')	image/png	etag:%2281e7d-2b3-4f7fc22b59fc7%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/balloon-facebook.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/balloon-facebook.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:33	700/700	---M--	200	added ('OK')	image/png	etag:%2281e81-2bc-4f7fc22b66147%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/balloon-twitter.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/balloon-twitter.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:33	648/648	---M--	200	added ('OK')	image/png	etag:%2281e84-288-4f7fc22ba98df%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/battery-full.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/battery-full.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
14:00:34	621/621	---M--	200	added ('OK')	image/png	etag:%2281e85-26d-4f7fc22be8766%22	http://cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/binocular.png	F:/My%20Websites/cardaxpharma/cardaxpharma.com/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/binocular.png	(from http://cardaxpharma.com/wp-content/cache/minify/000000/XY5LDsIwDEQvRHFvVJngokBiRx6rVW7PZxWyfW9GMyuBSxYNSgD5A5f1j-ymsfApsCrXmnXSCOF7h8TcK1kl2RhH9CJTygXNFPkYxdlu_BLv9MSWrDaDODG-I7_SgLfdP__e.css)
